Ni,Ti,Al,Ni3Ti,Laves,FCC,T_Ni3Ti
21.0,1.0,7.0,3.275489394853621,0.0,22.01608529944167,522.15
22.0,1.0,7.0,3.32935073461769,0.0,23.15124077672127,524.15
23.0,1.0,7.0,3.3894586633701143,0.0,24.28154999007982,527.15
24.0,1.0,7.0,3.4544632863165803,0.0,25.406971090131435,532.15
25.0,1.0,7.0,3.5239897762555255,0.0,26.53332342217165,538.15
21.0,2.0,7.0,7.539415405093212,0.0,18.12955639022972,723.15
22.0,2.0,7.0,7.564291025731704,0.0,19.289697187500597,720.15
23.0,2.0,7.0,7.600211706125911,0.0,20.438812534989786,717.15
24.0,2.0,7.0,7.645839898396692,0.0,21.577334059071244,715.15
25.0,2.0,7.0,7.700207886714148,0.0,22.707185168075164,714.15
21.0,3.0,7.0,11.903179403883321,0.0,14.147667307055062,716.15
22.0,3.0,7.0,11.872529029417114,0.0,15.373290064424724,722.15
23.0,3.0,7.0,11.860255055956154,0.0,16.576723464841777,728.15
24.0,3.0,7.0,11.864442442362025,0.0,17.760320129153445,734.15
25.0,3.0,7.0,11.883348055354801,0.0,18.926592559452114,739.15
21.0,4.0,7.0,16.50897427043287,0.0,9.879754751874275,700.15
22.0,4.0,7.0,16.37283702521937,0.0,11.23251211879487,708.15
23.0,4.0,7.0,16.27093954843409,0.0,12.543987426687622,715.15
24.0,4.0,7.0,16.1980627461799,0.0,13.820175640259322,721.15
25.0,4.0,7.0,16.150720397080114,0.0,15.065528942268655,727.15
21.0,5.0,7.0,21.71732697997925,0.0,4.8933635630019605,683.15
22.0,5.0,7.0,21.33302605171934,0.0,6.540681204928029,691.15
23.0,5.0,7.0,21.039295106828174,0.0,8.083619680187356,699.15
24.0,5.0,7.0,20.809148734086133,0.0,9.547072424280218,707.15
25.0,5.0,7.0,20.634789729977506,0.0,10.947236388115867,713.15
21.0,6.0,7.0,24.55287556720433,1.8432841852463369,1.9262817182202001,663.15
22.0,6.0,7.0,25.643984858277168,0.9642076754993383,2.214707783214846,673.15
23.0,6.0,7.0,26.734060981729318,0.08512025040230868,2.5030617757722693,682.15
24.0,6.0,7.0,26.174338002563623,0.0,4.387564691163951,690.15
25.0,6.0,7.0,25.65732857977072,0.0,6.1900682300150605,698.15
21.0,7.0,7.0,21.883010503999227,6.273103979955671,4.327262214512865,640.15
22.0,7.0,7.0,22.973160413343507,5.3939246827103124,4.615630610845258,651.15
23.0,7.0,7.0,24.06232789928329,4.514960005237638,4.9041242552732625,662.15
24.0,7.0,7.0,25.154363759546687,3.6358247105198327,5.192550505050505,671.15
25.0,7.0,7.0,26.243492514227007,2.756711415851908,5.480909451197223,680.15
21.0,8.0,7.0,19.211273043142555,10.702827912363672,6.728115046810154,614.15
22.0,8.0,7.0,20.30164987082347,9.823783531391152,7.016629910685861,627.15
23.0,8.0,7.0,21.391818188831206,8.944564873600816,7.304885480872336,639.15
24.0,8.0,7.0,22.48293490686247,8.065557716737768,7.593460421128523,650.15
25.0,8.0,7.0,23.573071898447342,7.186569091028204,7.881776246575025,660.15
21.0,9.0,7.0,16.540132353538226,15.132498535527239,9.129030200038281,583.15
22.0,9.0,7.0,17.630530858018524,14.253415088031876,9.417507435026852,598.15
23.0,9.0,7.0,18.720688562841403,13.374321056332045,9.705900532338193,612.15
24.0,9.0,7.0,19.81086904476897,12.495269795423477,9.994246526678353,625.15
25.0,9.0,7.0,20.901962827660604,11.616211323842442,10.282700446369125,637.15
21.0,10.0,7.0,13.868972127290856,19.562207743172202,11.529949366353312,548.15
22.0,10.0,7.0,14.959153220421648,18.68326472313025,11.8183735994906,565.15
23.0,10.0,7.0,16.04954751043686,17.80417783865139,12.10675581039933,581.15
24.0,10.0,7.0,17.139901382577584,16.92507009571691,12.395243159624865,596.15
25.0,10.0,7.0,18.230243804384383,16.04597763354736,12.683665067590292,610.15
21.0,11.0,7.0,11.197644968991316,23.99246017740303,13.930830660393823,507.15
22.0,11.0,7.0,12.288013212042031,23.113320010157143,14.219227630535789,527.15
23.0,11.0,7.0,13.378374189148342,22.233029272035402,14.507753950601018,545.15
24.0,11.0,7.0,14.468727910061876,21.355462811437867,14.796022116567089,562.15
25.0,11.0,7.0,15.559074384516808,20.474809615436733,15.084613210578684,578.15
21.0,12.0,7.0,8.5264075855894,28.422653441347446,16.331857882848325,461.15
22.0,12.0,7.0,9.61675477236503,27.542171341154454,16.620235643106884,482.15
23.0,12.0,7.0,10.707098932530743,26.664415686228853,16.90855003871298,503.15
24.0,12.0,7.0,11.797417187457572,25.785453543899667,17.196961762115905,523.15
25.0,12.0,7.0,12.887753202841456,24.905388218506687,17.485536805534014,541.15
21.0,13.0,7.0,5.855291568271209,32.85079034084057,18.732614641244005,408.15
22.0,13.0,7.0,6.94560295229929,31.972872444882565,19.021175903295866,432.15
23.0,13.0,7.0,8.035899957437795,31.09373208354631,19.309442784928706,455.15
24.0,13.0,7.0,9.126193977516216,30.213434711745613,19.597063548645902,477.15
25.0,13.0,7.0,10.216485016533948,29.335865367251714,19.885398280780038,498.15
21.0,14.0,7.0,3.184127676818054,37.28063339671456,21.134004550980332,350.15
22.0,14.0,7.0,4.274378073122048,36.401343654155106,21.422520812034467,375.15
23.0,14.0,7.0,5.364640206480545,35.52290692219802,21.71082212658612,401.15
24.0,14.0,7.0,6.455089866960321,34.643236533575106,21.998824861571027,425.15
25.0,14.0,7.0,7.545331497514645,33.764283991816605,22.28652773564211,449.15
21.0,15.0,7.0,0.5128465284715286,41.71024288211788,23.53505869130869,
22.0,15.0,7.0,1.6031711978780667,40.831610562858366,23.822990209462887,313.15
23.0,15.0,7.0,2.693540337798849,39.953759298825666,24.110665772523824,339.15
24.0,15.0,7.0,3.783927029970947,39.07466333591194,24.399986749727688,366.15
25.0,15.0,7.0,4.874129619710766,38.1944782587525,24.68909772605541,392.15
21.0,1.0,8.0,2.025241752265162,0.0,23.492495747397328,375.15
22.0,1.0,8.0,2.074064078343679,0.0,24.623125265065347,377.15
23.0,1.0,8.0,2.1324808805082345,0.0,25.743150414376082,380.15
24.0,1.0,8.0,2.1997006974097033,0.0,26.85248850651089,384.15
25.0,1.0,8.0,2.2747530518384185,0.0,27.955051680556604,388.15
21.0,2.0,8.0,6.163524928192975,0.0,19.787254180453424,620.15
22.0,2.0,8.0,6.1708038977563,0.0,20.965789407632947,616.15
23.0,2.0,8.0,6.193117343275977,0.0,22.12778768439823,612.15
24.0,2.0,8.0,6.228913687175084,0.0,23.27138048437033,610.15
25.0,2.0,8.0,6.27721069416433,0.0,24.402376995129554,608.15
21.0,3.0,8.0,10.410923392705486,0.0,15.954065415769508,643.15
22.0,3.0,8.0,10.347854840362686,0.0,17.21832150225954,652.15
23.0,3.0,8.0,10.309003368942717,0.0,18.45341755367984,661.15
24.0,3.0,8.0,10.291418569336523,0.0,19.66167316453055,670.15
25.0,3.0,8.0,10.293180492740973,0.0,20.848218941058786,678.15
21.0,4.0,8.0,14.890508686065482,0.0,11.842344908295454,620.15
22.0,4.0,8.0,14.702738086476899,0.0,13.256227413401092,631.15
23.0,4.0,8.0,14.558526608811464,0.0,14.617956277573334,641.15
24.0,4.0,8.0,14.45156721341927,0.0,15.93528750466807,651.15
25.0,4.0,8.0,14.376063747485688,0.0,17.21472226520192,660.15
21.0,5.0,8.0,19.55282328330636,0.17340032057626106,7.449711054447509,594.15
22.0,5.0,8.0,19.41802184842654,0.0,8.87475948109987,606.15
23.0,5.0,8.0,19.071586306644463,0.0,10.472233478032427,618.15
24.0,5.0,8.0,18.803947179727682,0.0,11.978938555930654,629.15
25.0,5.0,8.0,18.597371403112863,0.0,13.413979796414493,640.15
21.0,6.0,8.0,16.881748851383392,4.603212239471986,9.850699276235492,564.15
22.0,6.0,8.0,17.97199482479282,3.72405111488416,10.13905455336641,578.15
23.0,6.0,8.0,19.062432037779228,2.844898561531053,10.427540621990245,592.15
24.0,6.0,8.0,20.152477960956634,1.9659486590246533,10.715963215856465,604.15
25.0,6.0,8.0,21.243491149515375,1.0868325275680373,11.004322419934349,616.15
21.0,7.0,8.0,14.210579588277431,9.032903547292035,12.25162726961288,531.15
22.0,7.0,8.0,15.300803738717791,8.153930264819358,12.539958324659075,547.15
23.0,7.0,8.0,16.39119180557095,7.274753356164783,12.828396567114545,562.15
24.0,7.0,8.0,17.481610786265243,6.395597474496144,13.116796777805426,576.15
25.0,7.0,8.0,18.571800521507317,5.516630332140317,13.405302897824203,590.15
21.0,8.0,8.0,11.539323805606296,13.462674404776989,14.652438109088639,493.15
22.0,8.0,8.0,12.629679571618976,12.583497665572848,14.940918337919046,511.15
23.0,8.0,8.0,13.72006326253954,11.704543683874284,15.229365660594919,528.15
24.0,8.0,8.0,14.81042354155107,10.825375502535797,15.517721383445766,544.15
25.0,8.0,8.0,15.90059041710614,9.946407095902888,15.806209304226329,559.15
21.0,9.0,8.0,8.868045359407704,17.892482271719096,17.053317609571707,450.15
22.0,9.0,8.0,9.958548332956028,17.013333229248797,17.341784997775193,470.15
23.0,9.0,8.0,11.04886156151001,16.13418592674667,17.630190858159462,489.15
24.0,9.0,8.0,12.139180283118199,15.25523534687829,17.918535272783995,507.15
25.0,9.0,8.0,13.229504490457778,14.376091430709742,18.207013221903452,524.15
21.0,10.0,8.0,6.19695891246705,22.321253979303705,19.454395419596555,403.15
22.0,10.0,8.0,7.287201709070937,21.443523844705965,19.743052990190044,424.15
23.0,10.0,8.0,8.37764970206115,20.56461854058806,20.031259157956434,445.15
24.0,10.0,8.0,9.46791205228901,19.68453962978224,20.319209806337714,465.15
25.0,10.0,8.0,10.558163593952822,18.805789519914896,20.608817013302623,484.15
21.0,11.0,8.0,3.525727647673995,26.751896721228004,21.85586877078364,351.15
22.0,11.0,8.0,4.616086319894135,25.87286921251889,22.143746427480796,374.15
23.0,11.0,8.0,5.706447832101605,24.994570226054694,22.431325588812513,396.15
24.0,11.0,8.0,6.796636788402827,24.11514247101,22.720649641988906,418.15
25.0,11.0,8.0,7.887019963872663,23.23644638374739,23.00967305541871,439.15
21.0,12.0,8.0,0.8545000215753116,31.18220939036015,24.256534377316896,
22.0,12.0,8.0,1.9448387273853684,30.301842107326866,24.543786318686923,318.15
23.0,12.0,8.0,3.035113091668724,29.42421427647591,24.83274347728956,342.15
24.0,12.0,8.0,4.125401551359398,28.54540468541879,25.121444801378985,365.15
25.0,12.0,8.0,5.21589987978369,27.665414902906733,25.409890630567837,388.15
21.0,13.0,8.0,0.0,34.724172951014495,25.03000575560484,
22.0,13.0,8.0,0.0,34.37503681567032,26.297187871838272,
23.0,13.0,8.0,0.3639510989776632,33.85349712179526,27.233528092181054,
24.0,13.0,8.0,1.4542790106406351,32.97341410590413,27.521657930255184,308.15
25.0,13.0,8.0,2.5446594897739083,32.09600564739102,27.8114398886209,332.15
21.0,14.0,8.0,0.0,37.7947581930285,25.09354748592361,1473.15
22.0,14.0,8.0,0.0,37.451673673902015,26.354808641514033,
23.0,14.0,8.0,0.0,37.11471517276761,27.60900801380647,
24.0,14.0,8.0,0.0,36.78598584202243,28.858225714235193,
25.0,14.0,8.0,0.0,36.45943801600956,30.10039356161478,1468.19
21.0,15.0,8.0,0.0,40.785846720088905,25.228115043672382,1473.15
22.0,15.0,8.0,0.0,40.45077035487728,26.483349187498646,1473.15
23.0,15.0,8.0,0.0,40.12189528266043,27.731570523862302,1473.15
24.0,15.0,8.0,0.0,39.80118102876618,28.972788325878934,
25.0,15.0,8.0,0.0,39.486649948369966,30.20897870875744,1473.15
21.0,1.0,9.0,0.32782957770345944,0.0,25.543087647811586,
22.0,1.0,9.0,0.3701064567125357,0.0,26.68037287106044,
23.0,1.0,9.0,0.42458622400825125,0.0,27.80107615813492,
24.0,1.0,9.0,0.49024108431531976,0.0,28.90911000711932,
25.0,1.0,9.0,0.5661422880174521,0.0,30.006435644526885,
21.0,2.0,9.0,4.272145416807283,0.0,22.07860357416659,481.15
22.0,2.0,9.0,4.267516296156193,0.0,23.271866487537316,479.15
23.0,2.0,9.0,4.28082225154411,0.0,24.442629692503495,477.15
24.0,2.0,9.0,4.3100828352568055,0.0,25.594769612006825,477.15
25.0,2.0,9.0,4.353930396311067,0.0,26.730355807577265,477.15
21.0,3.0,9.0,8.26448057111486,0.0,18.55165959741404,548.15
22.0,3.0,9.0,8.190693051131783,0.0,19.829358934049903,562.15
23.0,3.0,9.0,8.143143807486299,0.0,21.075706232334433,574.15
24.0,3.0,9.0,8.119034425704942,0.0,22.29359015382694,587.15
25.0,3.0,9.0,8.115814272786844,0.0,23.4850376010235,598.15
21.0,4.0,9.0,12.30418227142695,0.0,14.97000363948014,516.15
22.0,4.0,9.0,12.136017274021688,0.0,16.358881882618018,531.15
23.0,4.0,9.0,12.006490523249562,0.0,17.702120172428963,546.15
24.0,4.0,9.0,11.91088478178457,0.0,19.005670826314823,559.15
25.0,4.0,9.0,11.84502998222552,0.0,20.27462546633592,572.15
21.0,5.0,9.0,11.881007672183193,2.9332627845223747,15.374153659229647,481.15
22.0,5.0,9.0,12.971316974560784,2.0542162656632277,15.66254204120969,497.15
23.0,5.0,9.0,14.06164033543683,1.1751253580609982,15.950870996227017,513.15
24.0,5.0,9.0,15.151977736157022,0.29604883328147047,16.239336312022594,528.15
25.0,5.0,9.0,15.444550949744714,0.0,17.214147381599794,543.15
21.0,6.0,9.0,9.20982905144158,7.36295656611254,17.774921002531844,442.15
22.0,6.0,9.0,10.300057873208628,6.483957350387946,18.063503585196226,460.15
23.0,6.0,9.0,11.390478879757472,5.604938416859328,18.35179552946206,477.15
24.0,6.0,9.0,12.480717854433765,4.725718217045906,18.64022407470202,494.15
25.0,6.0,9.0,13.57119346723823,3.8466963942854004,18.92863020461901,510.15
21.0,7.0,9.0,6.5385326042088465,11.792710589733812,20.17541445695033,399.15
22.0,7.0,9.0,7.628860307842237,10.91378138250007,20.465182076461506,418.15
23.0,7.0,9.0,8.719193537934,10.034623821896474,20.75269007260594,437.15
24.0,7.0,9.0,9.80954512261195,9.155457664915629,21.0419071399967,455.15
25.0,7.0,9.0,10.899915037565952,8.276479141035678,21.32890665316686,473.15
21.0,8.0,9.0,3.8673695980849185,16.22247858132796,22.57622527403301,352.15
22.0,8.0,9.0,4.957771865751527,15.343413513002957,22.865373717020336,372.15
23.0,8.0,9.0,6.048000062940584,14.464336291540786,23.154267371601208,392.15
24.0,8.0,9.0,7.138447625039321,13.5852469329978,23.442906574394463,412.15
25.0,8.0,9.0,8.228705059298633,12.706316999597142,23.731245025694438,431.15
21.0,9.0,9.0,1.196155362776025,20.652602523659304,24.978312302839118,301.15
22.0,9.0,9.0,2.2864552848412467,19.77245808723688,25.26688778395934,323.15
23.0,9.0,9.0,3.37675589533672,18.894231621579564,25.555159392254858,344.15
24.0,9.0,9.0,4.467079238625557,18.015007748030502,25.8431767121966,365.15
25.0,9.0,9.0,5.557436222431282,17.13600239325794,26.1309915094451,385.15
21.0,10.0,9.0,0.0,24.38812483339422,26.01715916159033,
22.0,10.0,9.0,0.0,24.02014771305299,27.312309289501002,
23.0,10.0,9.0,0.7055910669191919,23.32307449494949,27.955334595959595,
24.0,10.0,9.0,1.7959270601830397,22.4451442803533,28.244755010323345,314.15
25.0,10.0,9.0,2.8863097889719826,21.56601475185581,28.53194987049747,335.15
21.0,11.0,9.0,0.0,27.51981521618757,25.993133889161353,
22.0,11.0,9.0,0.0,27.155886410987286,27.284371824927756,
23.0,11.0,9.0,0.0,26.7982043642169,28.57052533411313,1417.15
24.0,11.0,9.0,0.0,26.446760859346917,29.851601104400615,
25.0,11.0,9.0,0.21503826784928173,25.994894987967882,30.934082963354857,
21.0,12.0,9.0,0.0,30.5915299924145,26.02240790951276,1449.15
22.0,12.0,9.0,0.0,30.231701812595524,27.311672988446585,1442.66
23.0,12.0,9.0,0.0,29.880044483668872,28.593817403246035,1436.15
24.0,12.0,9.0,0.0,29.534688226277012,29.87093902981754,
25.0,12.0,9.0,0.0,29.193530210736718,31.14095180477543,
21.0,13.0,9.0,0.0,33.592976735237116,26.11508807842064,1463.15
22.0,13.0,9.0,0.0,33.23928917685919,27.40035648220662,1458.15
23.0,13.0,9.0,0.0,32.89179023135432,28.680483715620873,1452.15
24.0,13.0,9.0,0.0,32.552519239721484,29.95156641541951,1446.15
25.0,13.0,9.0,0.0,32.21948534361906,31.217576568799053,
21.0,14.0,9.0,0.0,36.51392439764242,26.27945736665097,1473.15
22.0,14.0,9.0,0.0,36.16438682570286,27.560626428416835,1469.15
23.0,14.0,9.0,0.0,35.82309357986809,28.834722340757036,1464.55
24.0,14.0,9.0,0.0,35.49201776783181,30.09977046246754,1459.15
25.0,14.0,9.0,0.0,35.165196905668914,31.359748709538604,1454.15
21.0,15.0,9.0,0.0,39.33408005284068,26.521805734885394,1473.15
22.0,15.0,9.0,0.0,38.99280518313176,27.79689059821581,1473.15
23.0,15.0,9.0,0.0,38.65977844522055,29.06490207342356,1473.15
24.0,15.0,9.0,0.0,38.33689978760225,30.325789140097076,1470.15
25.0,15.0,9.0,0.0,38.020261319786066,31.579616341721596,1465.15
21.0,1.0,10.0,0.0,0.0,26.114904004075473,
22.0,1.0,10.0,0.0,0.0,27.30859896467183,
23.0,1.0,10.0,0.0,0.0,28.499221783765943,
24.0,1.0,10.0,0.0,0.0,29.68879215684734,
25.0,1.0,10.0,0.0,0.0,30.875408645114415,
21.0,2.0,10.0,1.742678838069648,0.0,25.136022126003173,333.15
22.0,2.0,10.0,1.7454150930764658,0.0,26.3221111246756,333.15
23.0,2.0,10.0,1.7658427903937524,0.0,27.48550442247966,334.15
24.0,2.0,10.0,1.802482736912514,0.0,28.630166630599437,336.15
25.0,2.0,10.0,1.8540943181773488,0.0,29.75808893800611,338.15
21.0,3.0,10.0,5.278058365820168,0.0,22.153521993718332,435.15
22.0,3.0,10.0,5.238082091288795,0.0,23.392112704942278,451.15
23.0,3.0,10.0,5.219605848797007,0.0,24.60389735826444,467.2511
24.0,3.0,10.0,5.220661976076809,0.0,25.791019838791346,469.15
25.0,3.0,10.0,5.240032771129894,0.0,26.95740540881197,471.15
21.0,4.0,10.0,6.880165656669439,1.2634087258228002,20.896766889215126,395.15
22.0,4.0,10.0,7.970509293364591,0.38431533647095073,21.185829766811697,413.15
23.0,4.0,10.0,8.432303100175302,0.0,21.999715725137793,430.15
24.0,4.0,10.0,8.417344975580878,0.0,23.2075378619703,447.15
25.0,4.0,10.0,8.418195768416775,0.0,24.398566460945524,463.15
21.0,5.0,10.0,4.20900572875956,5.69314032987365,23.2989343913564,353.15
22.0,5.0,10.0,5.29939651915572,4.814000913825468,23.587378131879653,371.15
23.0,5.0,10.0,6.389620968427545,3.9350401056567073,23.875568665985224,389.15
24.0,5.0,10.0,7.480074543834027,3.0558624219631585,24.163506326937558,407.15
25.0,5.0,10.0,8.570361868941772,2.176863223061318,24.451191447416505,425.15
21.0,6.0,10.0,1.5377983887749338,10.122972343609105,25.69834616566089,307.15
22.0,6.0,10.0,2.6281383343304157,9.243749083806453,25.98820140806567,326.15
23.0,6.0,10.0,3.7184150550366613,8.364701293198186,26.275822876796685,345.15
24.0,6.0,10.0,4.808718077621134,7.485616003198422,26.565119376782537,364.15
25.0,6.0,10.0,5.899064237244545,6.606524620650088,26.852236532336242,383.15
21.0,7.0,10.0,0.0,14.034352993481903,27.0290654747255,
22.0,7.0,10.0,0.0,13.653858362695617,28.348490619940957,
23.0,7.0,10.0,1.047258506868358,12.794560046324483,28.67715445526098,298.15
24.0,7.0,10.0,2.1376085504342015,11.915423329349101,28.965943756950104,318.15
25.0,7.0,10.0,3.2279923124170313,11.036436765667414,29.254423332210578,338.15
21.0,8.0,10.0,0.0,17.21300884762251,26.936448586984397,1306.55
22.0,8.0,10.0,0.0,16.833965173299,28.253975823180184,
23.0,8.0,10.0,0.0,16.460779484898076,29.564340075311012,
24.0,8.0,10.0,0.0,16.093081241612605,30.86958938483162,
25.0,8.0,10.0,0.5566998444296282,15.466155506873669,31.655792615169698,
21.0,9.0,10.0,0.0,20.345596432552956,26.887243191591022,
22.0,9.0,10.0,0.0,19.96859945198283,28.20278625141531,
23.0,9.0,10.0,0.0,19.5969034804021,29.513205160335588,
24.0,9.0,10.0,0.0,19.23229093974476,30.81651844915374,
25.0,9.0,10.0,0.0,18.873125237233133,32.11267157793071,1317.15
21.0,10.0,10.0,0.0,23.422500194390004,26.887626627642458,1381.75
22.0,10.0,10.0,0.0,23.047627778320283,28.201208879464794,1373.55
23.0,10.0,10.0,0.0,22.679011804639785,29.50960745489098,1366.13
24.0,10.0,10.0,0.0,22.318681865697645,30.80890039325004,1358.15
25.0,10.0,10.0,0.0,21.962646583499854,32.10507041580753,
21.0,11.0,10.0,0.0,26.436591117385255,26.943758348791285,1406.15
22.0,11.0,10.0,0.0,26.063891361533454,28.25534191019444,1398.72
23.0,11.0,10.0,0.0,25.699442999186044,29.55974591825335,1392.15
24.0,11.0,10.0,0.0,25.343287987014286,30.85703346534417,1384.354
25.0,11.0,10.0,0.0,24.99142900424962,32.14920708323035,1377.15
21.0,12.0,10.0,0.0,29.375593660950855,27.05994100884867,1426.15
22.0,12.0,10.0,0.0,29.00705987703181,28.369432251565087,1420.54
23.0,12.0,10.0,0.0,28.646837519405246,29.669796147521822,1414.15
24.0,12.0,10.0,0.0,28.294915782284118,30.965038763715086,
25.0,12.0,10.0,0.0,27.95122808138235,32.25310613561596,1400.55
21.0,13.0,10.0,0.0,32.227119886408005,27.242450398633366,1442.15
22.0,13.0,10.0,0.0,31.864869571832077,28.549866178757956,1437.15
23.0,13.0,10.0,0.0,31.5109361837511,29.8481480221625,1431.15
24.0,13.0,10.0,0.0,31.163246529861194,31.139245569822798,1426.15
25.0,13.0,10.0,0.0,30.825854613282367,32.4232252492518,1420.15
21.0,14.0,10.0,0.0,34.97469859944764,27.501609542127888,1455.15
22.0,14.0,10.0,0.0,34.6208129846593,28.80490132396693,1450.15
23.0,14.0,10.0,0.0,34.27317542383071,30.100997955993748,1446.15
24.0,14.0,10.0,0.0,33.93585398488891,31.387960804108676,1441.15
25.0,14.0,10.0,0.0,33.606765801787155,32.66573631552919,1435.15
21.0,15.0,10.0,0.0,37.4450887718967,27.50834088247641,1466.15
22.0,15.0,10.0,0.0,37.196023001060105,29.00229689357191,1461.15
23.0,15.0,10.0,0.0,36.92100826844344,30.43268844826202,1457.15
24.0,15.0,10.0,0.0,36.5961544248187,31.715463545271266,1452.15
25.0,15.0,10.0,0.0,36.2775234554682,32.9890457599692,1448.15
